torque,tool_wear,air_temperature,rotational_speed,process_temperature,type_enc,machine_failure
39.7,42,300.1,1568,309.4,1,0
34.6,208,297.1,1487,308.1,1,0
47.0,210,303.4,1341,311.8,2,1
48.5,205,300.1,1400,311.7,2,0
29.6,116,297.9,1691,308.6,1,0
24.9,93,301.1,1782,310.6,0,0
28.4,103,301.9,1763,310.9,2,0
38.8,162,301.4,1414,310.9,1,0
30.4,117,295.9,1679,306.6,1,0
36.5,182,298.2,1478,309.5,2,0
42.2,35,300.8,1494,310.3,2,0
38.4,144,299.9,1408,310.4,1,0
55.5,28,298.6,1315,309.4,1,0
61.3,202,300.5,1296,311.1,2,1
68.3,24,296.3,1319,307.2,2,1
36.5,195,300.8,1598,310.2,2,0
63.2,45,300.6,1367,309.4,2,1
65.1,212,299.8,1299,309.3,1,1
32.9,70,297.8,1579,308.8,1,0
17.4,198,298.0,2101,308.7,2,0
45.6,31,297.5,1476,308.3,2,0
56.7,203,297.7,1373,308.5,1,1
42.3,48,301.4,1397,311.3,1,0
48.9,185,298.9,1452,310.0,1,0
68.5,0,302.6,1288,312.1,1,1
38.9,12,303.5,1565,311.9,1,0
30.6,110,301.4,1689,310.4,1,0
56.2,218,298.0,1405,308.3,1,1
53.8,8,303.2,1351,311.4,1,1
27.7,44,303.3,1806,311.8,0,0
53.0,208,303.4,1401,311.8,1,1
41.7,115,300.8,1522,310.9,2,0
48.2,203,297.5,1388,308.6,1,0
51.8,216,301.6,1380,310.7,1,1
53.6,207,299.1,1329,308.8,1,1
56.7,203,297.7,1373,308.5,1,1
51.6,62,303.5,1405,312.6,2,0
62.4,113,300.8,1342,309.4,2,1
45.2,8,302.7,1480,311.7,1,0
45.9,144,302.0,1420,311.0,1,0
18.8,190,302.5,1985,311.5,1,0
45.1,219,303.3,1301,311.6,1,1
37.7,60,302.7,1511,310.5,1,0
16.4,112,301.5,2289,310.5,1,0
23.6,103,297.2,1864,308.6,1,0
33.3,182,303.7,1481,312.5,1,0
29.1,145,300.5,1663,309.8,1,1
69.4,52,303.4,1337,312.2,1,1
42.3,0,301.8,1437,310.2,2,0
31.2,131,298.1,1569,307.8,2,0
29.0,216,300.0,1692,311.4,2,1
12.8,125,298.1,2567,307.7,1,1
69.6,62,299.9,1288,310.2,1,1
42.8,138,298.9,1533,310.2,1,0
56.1,177,300.4,1366,311.2,2,0
37.6,209,302.5,1559,311.4,1,0
27.3,163,298.4,1710,309.6,1,1
49.6,35,298.9,1425,308.6,2,0
45.7,149,300.1,1356,311.4,1,0
54.0,44,303.4,1307,311.4,2,1
65.9,203,298.7,1181,309.8,1,1
49.8,198,298.1,1432,307.8,1,0
45.2,173,303.5,1451,311.8,1,0
56.0,146,300.4,1348,310.8,1,0
48.9,228,299.2,1515,309.0,1,1
12.2,17,300.5,2633,310.5,1,1
35.9,61,302.2,1522,310.9,0,0
35.8,5,298.0,1620,308.2,1,0
33.0,210,299.0,1623,310.1,1,0
42.6,23,300.6,1428,309.7,2,0
36.9,65,300.5,1651,311.5,1,0
59.2,198,300.4,1272,311.8,1,1
39.1,211,298.8,1602,310.6,1,0
31.0,48,297.6,1611,308.4,2,0
52.1,110,299.6,1393,310.7,1,0
38.3,58,303.6,1405,313.1,1,0
48.5,73,298.4,1452,308.3,1,0
50.9,119,304.0,1564,313.1,1,0
27.9,56,302.5,1775,312.2,1,0
60.3,206,300.3,1362,310.3,1,1
24.2,49,298.2,1824,308.3,0,0
44.1,192,303.4,1353,311.7,2,1
38.8,96,301.8,1508,310.8,2,0
37.5,156,297.2,1632,307.9,2,0
47.5,125,298.8,1472,309.1,2,0
13.4,170,300.7,2478,311.1,1,1
35.1,38,298.1,1638,308.0,1,0
45.4,187,298.2,1443,309.4,1,0
39.9,146,303.2,1518,312.5,1,0
48.1,164,299.8,1397,310.0,2,0
51.8,90,303.7,1363,312.1,1,1
61.3,202,300.5,1296,311.1,2,1
32.3,30,298.0,1587,308.1,2,0
50.6,85,299.6,1407,309.1,1,0
48.7,114,302.3,1525,310.6,0,0
52.2,40,302.8,1312,310.9,1,1
50.2,51,301.6,1419,310.9,0,0
40.0,158,296.6,1474,307.3,1,0
44.5,195,302.4,1432,311.1,2,0
47.7,206,302.0,1366,310.6,1,0
45.7,91,302.6,1363,312.0,2,0
56.0,19,304.3,1409,313.6,1,0
29.4,140,300.5,1685,309.7,2,0
19.7,136,300.9,1988,310.8,2,0
65.7,191,298.9,1410,309.0,1,1
60.7,191,299.2,1345,309.1,1,1
38.3,9,296.8,1561,308.0,1,0
38.0,20,298.5,1504,308.3,1,0
39.9,2,297.4,1434,308.4,1,0
56.2,146,303.0,1365,311.3,1,1
32.7,101,299.2,1476,308.4,2,0
49.0,187,301.7,1317,309.9,1,1
43.4,172,298.3,1484,308.4,1,0
40.4,190,297.2,1588,308.5,1,0
33.3,220,301.7,1605,310.7,1,0
37.0,84,296.9,1605,307.8,1,0
35.9,169,295.5,1546,306.0,1,0
39.0,72,301.3,1556,310.6,1,0
51.8,90,303.7,1363,312.1,1,1
55.4,217,299.1,1398,309.8,1,1
23.0,176,297.8,1880,307.2,1,0
33.0,200,300.4,1511,311.7,2,0
37.5,126,298.1,1572,309.1,2,0
34.9,111,301.0,1550,312.3,1,0
51.0,174,303.0,1341,311.2,1,1
39.8,107,300.1,1500,310.5,1,0
35.4,217,297.3,1615,308.1,1,1
61.0,182,301.8,1334,309.9,2,1
57.2,67,302.6,1359,310.4,1,1
38.4,54,300.3,1524,309.6,2,0
35.6,173,298.0,1569,307.6,2,0
31.1,20,304.2,1608,313.1,2,0
50.9,200,303.4,1366,311.8,1,1
60.5,10,302.0,1392,310.6,2,0
41.2,56,301.3,1455,310.8,2,0
44.4,20,299.9,1364,309.6,2,0
37.9,98,303.6,1435,312.0,2,0
38.8,173,300.7,1490,309.8,2,0
45.7,204,299.0,1418,308.8,2,0
49.3,41,302.1,1359,310.7,1,1
34.4,146,302.5,1624,310.9,1,0
62.9,134,299.4,1446,308.7,1,1
46.8,166,302.3,1377,310.9,1,1
33.1,209,300.4,1553,311.8,2,1
61.2,189,300.8,1405,310.1,1,1
32.3,200,298.0,1643,307.7,1,0
27.7,96,297.7,1738,308.4,0,0
26.4,19,299.2,1755,308.3,2,0
37.9,126,301.1,1552,310.9,2,0
54.8,29,300.1,1404,309.0,1,0
35.1,142,299.7,1616,310.6,1,0
28.4,54,297.3,1763,308.1,1,0
33.9,86,302.9,1605,312.2,1,0
36.7,116,297.3,1531,308.7,1,0
60.6,90,302.0,1263,310.5,1,1
32.8,51,298.1,1563,309.9,1,0
58.8,195,299.5,1390,309.4,1,1
29.9,5,302.7,1759,311.7,2,0
49.1,42,303.5,1420,312.7,2,0
19.3,180,301.7,2016,311.0,0,0
45.1,15,302.2,1458,310.1,1,0
52.6,172,303.1,1336,311.3,1,1
36.2,184,295.3,1589,305.8,2,0
30.5,7,303.3,1658,311.4,1,0
28.8,39,301.5,1700,311.2,1,0
27.0,225,299.2,1737,310.7,1,1
43.1,147,298.9,1459,308.5,1,0
38.2,187,300.6,1566,310.7,2,0
32.1,41,302.2,1609,311.4,1,0
23.0,156,300.9,1851,312.1,2,0
18.9,40,302.5,2052,312.0,1,0
62.4,113,300.8,1342,309.4,2,1
46.6,103,300.7,1438,311.1,2,0
37.5,109,299.8,1591,309.2,1,0
62.7,142,302.0,1386,309.7,2,1
43.4,41,300.5,1507,311.3,2,0
67.5,208,300.5,1270,311.2,1,1
27.1,146,299.7,1720,309.6,1,0
67.3,67,298.2,1313,307.9,1,1
38.3,95,301.4,1509,310.7,1,0
56.8,173,300.4,1436,311.2,1,0
46.2,26,301.9,1421,310.9,2,0
35.9,71,297.6,1572,308.5,1,0
36.4,109,298.0,1567,307.8,1,0
49.6,10,300.5,1368,310.6,1,0
45.2,68,301.2,1424,310.9,2,0
41.6,81,300.0,1445,311.5,1,0
60.3,206,300.3,1362,310.3,1,1
45.7,200,302.4,1480,311.1,2,0
47.6,70,298.1,1362,309.4,2,0
51.3,180,298.2,1470,307.5,1,0
48.0,215,303.9,1422,313.2,2,1
48.4,161,302.2,1348,310.6,1,1
33.7,218,300.1,1732,309.2,2,0
31.6,144,298.3,1664,308.5,1,0
47.3,65,298.3,1442,308.0,1,0
69.1,153,297.0,1296,307.9,1,1
48.2,164,298.8,1437,309.8,0,0
24.0,99,302.2,1873,311.2,2,0
55.8,70,301.6,1362,310.1,1,1
46.5,164,300.4,1471,311.2,1,0
27.6,46,300.5,1743,311.4,2,0
12.1,102,298.5,2617,309.7,1,1
38.9,9,304.4,1585,313.6,1,0
60.9,32,298.2,1354,308.8,1,0
33.7,175,297.4,1568,309.0,1,0
63.9,59,303.4,1298,311.9,1,1
51.6,71,300.6,1369,309.4,1,0
35.3,149,298.8,1589,309.7,2,0
44.9,37,304.2,1464,313.2,1,0
32.7,171,302.3,1591,311.0,1,0
44.0,67,302.3,1360,310.9,2,1
47.1,68,301.9,1480,310.7,1,0
37.1,70,298.9,1501,309.9,2,0
42.5,154,298.2,1532,308.1,1,0
35.5,189,299.6,1570,309.5,1,0
28.2,66,304.0,1685,313.0,2,0
45.0,79,302.6,1496,312.0,2,0
12.0,21,301.5,2639,310.4,2,1
35.0,208,301.1,1591,311.2,2,0
50.3,231,302.0,1383,310.8,1,1
36.6,202,301.5,1522,310.6,1,0
36.8,174,299.7,1553,309.6,1,0
58.3,9,300.4,1335,311.9,2,0
38.1,45,300.2,1478,310.3,2,0
47.6,37,302.5,1454,312.1,2,0
46.8,95,301.6,1395,311.2,0,0
52.4,0,295.6,1396,306.0,0,0
49.0,187,301.7,1317,309.9,1,1
57.1,194,300.7,1335,311.9,1,1
49.1,2,302.0,1445,310.8,1,0
42.5,69,295.6,1414,306.2,0,0
44.5,152,302.3,1449,311.7,0,0
48.9,65,295.5,1448,306.2,1,0
36.5,71,300.7,1525,309.6,2,0
49.7,104,297.6,1357,308.8,2,0
35.9,215,303.4,1521,312.0,1,1
48.0,13,302.1,1417,311.2,1,0
18.7,190,301.3,2093,310.4,2,0
39.7,124,296.9,1550,307.7,1,0
57.3,147,302.0,1280,309.8,0,1
26.5,130,303.7,1718,312.4,1,0
37.8,206,301.0,1493,310.6,1,1
41.2,105,299.8,1517,311.3,2,0
49.3,41,302.1,1359,310.7,1,1
39.9,88,304.1,1428,313.5,2,0
33.3,67,296.9,1641,308.0,2,0
28.3,88,302.4,1642,310.2,1,0
19.3,177,299.5,1972,309.3,1,0
63.9,59,303.4,1298,311.9,1,1
38.9,68,303.3,1505,312.4,2,0
48.9,38,298.9,1432,308.3,1,0
53.6,108,302.1,1383,311.5,2,0
29.4,141,297.3,1584,308.6,2,0
48.9,120,297.4,1349,308.7,0,0
37.2,4,299.7,1546,309.3,1,0
41.5,223,297.5,1533,308.8,1,0
39.4,2,301.7,1557,310.9,1,0
30.9,9,297.4,1706,308.3,1,0
52.4,163,300.7,1507,309.7,1,0
46.5,62,303.5,1361,311.6,1,1
51.4,54,302.8,1418,312.1,1,0
38.8,14,297.5,1481,308.6,0,0
21.8,24,297.4,1854,308.3,1,0
21.7,105,298.9,1947,309.8,2,0
46.1,148,302.4,1349,310.9,1,1
71.8,149,300.2,1255,311.0,1,1
50.5,136,299.3,1371,308.6,1,0
42.5,0,300.2,1408,310.3,0,0
62.0,199,296.8,1289,308.1,1,1
47.4,51,298.1,1581,308.7,2,0
51.5,126,302.2,1355,310.6,2,1
48.3,118,300.1,1410,309.7,1,0
58.8,202,298.0,1348,308.2,1,1
54.0,86,302.5,1307,310.2,1,1
35.5,14,297.9,1606,307.4,1,0
25.3,66,297.6,1815,309.0,2,0
45.9,3,298.1,1463,308.5,2,0
43.1,218,298.9,1392,309.8,2,0
39.6,51,298.0,1520,308.0,0,0
26.8,204,298.8,1814,310.2,1,0
25.3,178,301.4,1855,310.6,2,0
37.0,162,299.9,1497,311.4,0,0
34.9,95,301.2,1615,310.7,2,0
62.8,118,300.3,1304,311.6,2,0
58.5,176,298.0,1479,308.7,2,1
42.4,105,304.1,1518,313.4,2,0
47.3,60,303.3,1373,311.5,2,1
45.8,120,297.4,1420,308.6,0,0
53.4,172,303.9,1426,312.6,1,0
44.1,118,303.6,1418,312.7,1,0
38.9,150,300.4,1549,309.8,1,0
44.6,15,301.0,1492,310.9,1,0
55.8,118,300.8,1311,310.9,1,0
31.7,204,297.4,1729,308.1,1,0
40.8,11,298.9,1453,308.9,1,0
28.1,80,304.2,1739,313.5,2,0
46.8,166,302.3,1377,310.9,1,1
48.2,145,297.6,1455,308.7,1,0
36.4,27,302.0,1530,311.3,2,0
42.9,124,299.8,1423,309.4,2,0
40.5,24,299.3,1462,310.5,2,0
44.4,0,297.1,1352,308.1,2,0
49.1,0,301.1,1376,310.7,1,0
43.3,120,296.9,1424,307.7,1,0
32.7,63,304.2,1639,313.4,1,0
21.7,32,298.2,1969,308.0,2,0
52.3,2,297.3,1477,308.1,0,0
62.8,22,301.9,1286,310.4,1,1
52.5,200,300.6,1440,310.7,1,0
27.3,163,298.4,1710,309.6,1,1
52.8,8,302.1,1314,310.7,1,1
47.7,20,301.9,1419,310.9,2,1
61.3,207,297.2,1340,308.1,2,1
28.7,19,301.7,1700,311.0,1,0
36.2,30,300.5,1543,310.6,1,0
45.1,6,302.1,1355,310.0,2,1
54.0,86,302.5,1307,310.2,1,1
59.2,153,302.1,1454,311.2,1,1
30.2,168,297.7,1680,309.7,2,0
41.3,69,300.7,1534,310.8,1,0
30.5,217,300.6,1648,310.3,1,1
49.3,93,303.5,1344,311.9,1,1
71.8,149,300.2,1255,311.0,1,1
31.4,32,300.3,1665,309.5,2,0
19.0,203,301.8,2032,310.0,1,0
58.2,110,302.0,1336,310.4,1,1
47.9,143,297.2,1485,308.8,2,0
3.8,57,298.3,2886,308.0,1,1
43.4,23,302.4,1457,312.0,0,0
28.4,67,298.3,1663,308.2,1,0
37.9,203,303.4,1531,311.9,1,0
42.6,127,299.8,1429,309.7,1,0
58.5,199,299.0,1382,308.8,0,0
26.1,52,297.8,1752,307.4,2,0
61.4,17,299.1,1305,308.3,1,0
32.1,55,300.0,1629,311.3,2,0
51.2,54,300.4,1396,309.3,0,0
45.2,73,300.6,1312,309.4,2,0
60.6,90,302.0,1263,310.5,1,1
43.6,203,300.4,1435,309.8,2,0
46.2,98,303.7,1375,312.3,1,0
38.5,93,297.5,1530,308.5,1,0
44.6,57,301.7,1397,310.3,1,0
62.9,134,299.4,1446,308.7,1,1
40.7,179,303.0,1525,311.1,1,0
42.5,25,298.5,1435,310.0,1,0
56.4,202,297.0,1385,307.8,1,1
50.6,148,302.5,1329,310.2,1,1
39.0,122,302.6,1589,311.0,2,0
24.9,66,300.7,1838,309.5,2,0
56.2,218,298.0,1405,308.3,1,1
57.4,40,301.7,1311,310.2,1,1
21.8,148,301.6,1961,310.8,1,0
29.2,215,300.4,1711,309.5,1,0
47.2,201,300.1,1471,311.5,1,0
47.0,18,298.2,1442,308.8,1,0
46.4,90,300.7,1496,310.8,1,0
38.1,7,298.9,1585,310.6,1,0
52.9,208,301.2,1461,311.6,1,1
44.9,15,302.0,1434,311.2,1,0
32.7,175,303.5,1574,312.4,1,0
40.4,139,301.6,1555,310.6,0,0
13.8,45,298.2,2449,309.0,1,0
41.9,221,303.6,1388,312.4,1,0
10.8,84,302.6,2676,310.2,2,1
12.2,100,301.1,2636,310.7,2,1
22.6,161,301.3,1966,310.6,1,0
31.0,122,299.6,1708,311.0,1,0
42.7,81,299.6,1473,310.2,1,0
30.7,78,300.6,1682,309.6,1,0
42.9,14,300.5,1469,310.5,2,0
65.5,229,301.7,1298,309.5,1,1
40.3,154,298.8,1499,309.7,2,0
52.9,86,303.6,1309,312.0,1,1
49.0,187,301.7,1317,309.9,1,1
45.8,80,298.2,1446,309.0,2,0
43.0,56,298.1,1527,308.7,2,0
58.8,195,299.5,1390,309.4,1,1
43.3,31,300.5,1435,310.3,1,0
58.4,189,300.7,1336,311.8,1,1
35.1,17,302.6,1638,311.8,1,0
69.7,64,298.7,1402,310.1,2,1
36.6,184,301.3,1580,311.0,0,0
37.7,170,298.8,1524,308.6,0,0
50.9,36,302.3,1353,310.1,1,1
53.9,207,298.1,1354,308.6,1,1
35.4,217,297.3,1615,308.1,1,1
37.3,100,298.9,1580,310.1,1,0
62.4,204,297.4,1325,308.8,2,1
49.9,192,303.8,1367,312.9,1,0
47.0,11,302.3,1414,311.7,1,0
34.5,155,300.5,1616,309.7,1,0
51.9,77,303.5,1403,313.0,2,0
40.4,55,300.6,1468,311.4,2,0
22.8,96,299.0,1892,308.7,1,0
60.0,93,302.6,1369,311.0,1,1
37.1,10,302.2,1510,311.3,2,0
65.2,136,300.3,1381,311.2,2,1
35.8,148,297.3,1587,308.7,1,0
56.3,84,298.9,1411,309.8,1,0
69.1,153,297.0,1296,307.9,1,1
48.2,7,298.0,1357,308.2,1,0
36.8,77,297.5,1596,308.3,1,0
48.7,93,299.2,1384,310.5,1,0
43.3,66,300.4,1416,309.6,0,0
52.3,218,298.3,1412,308.1,1,1
59.8,169,302.6,1442,311.5,1,1
5.8,215,301.8,2825,310.2,1,1
36.9,71,302.9,1634,311.2,1,0
65.5,229,301.7,1298,309.5,1,1
37.1,27,303.5,1511,312.2,1,0
27.0,225,299.2,1737,310.7,1,1
41.5,181,299.5,1523,309.3,1,0
66.7,205,302.3,1333,311.4,1,1
46.3,121,298.4,1461,309.4,1,0
53.9,215,299.4,1376,310.8,1,1
59.8,169,302.6,1442,311.5,1,1
45.3,8,301.0,1527,310.8,1,0
36.8,31,301.0,1447,312.0,1,0
19.2,148,297.8,2129,308.4,1,0
34.8,122,299.8,1555,309.4,1,0
53.3,212,298.7,1354,309.8,1,1
45.4,113,298.8,1362,309.1,1,0
45.3,233,301.8,1442,309.7,1,1
34.0,92,299.0,1630,309.9,1,0
53.7,80,300.6,1397,310.7,1,0
42.9,206,297.8,1394,309.7,1,0
38.0,166,301.7,1418,311.2,1,0
25.2,29,303.6,1825,312.8,2,0
46.5,186,300.7,1389,311.9,0,0
48.3,25,302.6,1471,311.7,0,0
28.0,6,301.2,1757,311.4,1,0
47.6,246,300.6,1380,309.4,0,1
49.6,149,298.8,1389,310.0,1,0
41.2,126,297.4,1538,308.8,1,0
68.2,76,299.2,1267,308.6,1,1
8.8,142,298.9,2737,310.2,1,1
46.3,210,302.1,1376,310.7,2,1
23.3,103,303.6,1827,312.0,1,0
49.6,50,299.9,1364,311.2,0,0
46.2,113,295.6,1389,306.1,1,0
33.7,149,300.7,1598,309.7,1,0
22.1,81,297.4,1901,308.6,2,0
33.4,62,302.3,1529,310.9,1,0
40.5,87,300.7,1407,310.6,1,0
58.8,195,299.5,1390,309.4,1,1
37.6,45,302.5,1509,310.4,2,0
41.1,34,300.5,1468,311.3,2,0
73.6,49,301.1,1312,310.4,1,1
52.9,86,303.6,1309,312.0,1,1
32.9,7,304.5,1670,313.7,1,0
61.0,186,297.8,1327,307.3,1,1
51.1,41,300.2,1440,310.1,1,0
42.2,36,303.4,1510,311.9,2,0
45.8,217,301.9,1385,309.6,2,0
26.7,33,301.8,1756,311.0,2,0
72.0,151,297.5,1334,308.1,2,1
32.4,53,299.8,1630,309.4,1,0
38.3,93,297.6,1569,308.4,2,0
39.0,214,301.9,1567,310.9,1,1
52.3,35,302.6,1439,312.1,1,0
74.5,194,298.8,1243,310.1,2,1
44.0,43,298.6,1488,308.2,2,0
38.5,34,298.0,1439,309.0,2,0
51.3,51,303.4,1295,311.7,1,1
33.9,40,298.0,1565,309.9,2,0
60.9,187,298.5,1360,309.4,1,1
26.5,101,300.5,1780,309.9,2,0
49.5,17,302.0,1418,311.2,2,0
39.3,119,301.5,1534,310.5,1,0
37.6,118,297.4,1429,308.7,0,0
48.0,148,299.1,1332,310.6,0,0
40.3,73,303.5,1547,313.0,1,0
53.1,212,302.0,1378,310.9,1,1
46.5,62,303.5,1361,311.6,1,1
36.8,186,298.0,1547,307.7,0,0
45.2,8,300.5,1499,310.6,1,0
27.9,56,299.0,1755,310.5,1,0
50.2,222,300.7,1399,311.9,1,1
38.7,188,298.1,1495,308.3,1,0
39.8,181,303.0,1428,311.1,2,0
48.0,85,300.7,1395,310.0,1,0
41.3,208,298.8,1455,308.9,1,1
52.1,213,302.7,1450,312.2,1,1
19.1,67,296.3,1958,307.4,2,0
27.8,192,299.7,1715,309.1,1,0
38.1,160,299.9,1535,311.3,1,0
45.3,233,301.8,1442,309.7,1,1
54.5,22,299.4,1348,310.6,1,0
41.0,184,302.0,1563,310.6,2,0
50.5,12,298.6,1328,310.2,2,0
56.1,206,298.3,1337,309.3,1,1
47.9,222,300.3,1374,311.7,2,1
71.6,31,297.9,1336,309.8,1,1
27.8,66,303.8,1815,312.9,2,0
35.4,217,297.3,1615,308.1,1,1
53.4,104,298.0,1392,308.7,2,0
9.3,18,296.9,2721,307.5,1,1
69.7,64,298.7,1402,310.1,2,1
47.0,210,303.4,1341,311.8,2,1
31.5,23,300.2,1600,310.2,1,0
46.1,173,297.0,1493,307.9,1,0
48.9,160,301.1,1502,309.6,1,0
37.1,169,299.8,1460,310.0,2,0
63.9,19,298.1,1420,308.2,2,1
28.9,179,299.7,1685,309.2,2,1
31.8,17,298.9,1632,308.4,0,0
41.4,149,302.7,1494,311.5,1,0
36.1,225,297.9,1604,307.4,0,1
46.8,99,303.0,1426,312.7,2,0
40.7,105,300.3,1525,311.3,1,0
51.8,157,300.5,1354,310.8,1,0
62.4,101,302.1,1294,310.7,0,1
53.5,192,300.3,1345,309.3,1,0
31.8,195,301.0,1559,311.5,1,0
52.1,181,298.6,1377,308.3,0,0
56.8,216,298.0,1362,308.3,1,1
11.4,26,303.6,2659,312.8,2,1
41.5,175,299.5,1499,309.2,1,0
68.6,111,299.0,1303,310.3,2,1
53.4,21,298.8,1443,308.2,1,0
42.9,96,299.1,1429,310.1,0,0
41.9,55,299.0,1580,310.1,1,0
25.6,115,299.9,1761,309.2,1,0
59.0,57,301.0,1264,312.2,1,0
62.4,92,302.6,1325,310.2,1,1
9.7,2,302.7,2709,311.6,2,1
27.2,49,298.5,1761,309.3,2,0
35.0,33,300.4,1537,310.3,2,0
33.6,38,296.7,1607,307.5,0,0
40.9,7,301.3,1438,310.0,1,0
40.3,185,301.8,1493,310.0,1,0
24.3,24,300.7,1878,311.2,1,0
29.0,222,302.0,1679,310.9,0,0
44.2,115,303.0,1359,311.0,1,1
62.0,42,303.3,1315,311.8,1,1
45.7,187,303.7,1397,312.5,1,0
39.5,85,298.0,1527,309.2,1,0
21.0,19,300.2,1999,311.6,1,0
42.0,13,298.3,1485,307.8,2,0
63.7,92,301.4,1368,310.7,2,1
61.0,186,297.8,1327,307.3,1,1
48.2,77,301.6,1326,310.1,1,1
45.5,63,298.3,1452,308.3,1,0
40.5,222,297.4,1475,308.3,1,1
42.1,41,297.2,1460,308.4,1,0
10.8,84,302.6,2676,310.2,2,1
37.8,137,302.3,1499,310.7,1,0
38.3,49,301.7,1462,310.1,0,0
23.9,114,298.3,1858,310.0,1,0
53.3,212,298.7,1354,309.8,1,1
45.3,175,300.6,1501,310.7,0,0
44.9,161,301.6,1377,310.4,2,0
12.8,125,298.1,2567,307.7,1,1
68.2,111,301.7,1284,309.8,2,1
34.6,24,300.4,1639,311.3,1,0
50.9,36,302.3,1353,310.1,1,1
44.4,111,300.5,1410,309.8,2,0
35.3,52,299.3,1600,309.1,2,0
45.3,100,300.7,1425,309.3,1,0
39.8,132,304.0,1408,313.1,0,0
50.6,106,301.0,1366,310.6,0,0
30.2,188,300.9,1695,310.8,2,0
13.4,170,300.7,2478,311.1,1,1
22.0,24,300.6,1931,310.6,1,0
27.7,143,298.8,1613,309.6,1,0
35.7,120,297.3,1511,308.6,1,0
71.8,149,300.2,1255,311.0,1,1
13.4,170,300.7,2478,311.1,1,1
38.2,74,297.5,1521,308.3,2,0
21.8,84,301.7,1861,310.7,2,0
48.4,130,302.3,1366,310.9,0,1
30.0,163,297.5,1612,308.5,2,0
53.8,167,299.8,1361,310.0,1,0
9.8,65,303.4,2706,312.6,2,1
46.9,105,296.9,1416,308.0,0,0
60.1,212,300.6,1372,311.9,1,1
10.7,86,298.2,2678,308.5,2,1
66.3,42,298.5,1301,308.2,1,1
34.8,87,300.5,1596,311.8,1,0
33.5,141,299.7,1713,309.1,1,0
26.2,206,298.0,1771,308.7,1,0
29.8,150,302.7,1694,311.0,1,0
54.8,253,302.6,1454,312.3,2,1
45.7,119,301.9,1356,311.0,1,0
22.5,157,300.6,1913,309.8,0,0
37.5,145,300.2,1463,311.4,1,0
37.1,153,301.2,1467,310.9,1,0
50.4,220,299.2,1378,308.5,1,1
11.4,71,303.7,2663,312.0,2,1
57.7,142,300.3,1343,311.4,1,0
50.2,43,298.2,1436,308.2,1,0
34.0,54,298.1,1559,309.0,1,0
30.8,158,301.1,1668,309.7,1,0
47.3,158,303.7,1396,312.7,2,0
29.3,104,303.9,1630,313.2,2,0
24.1,18,300.2,1743,309.8,2,0
61.2,47,301.7,1331,310.2,1,1
27.3,40,303.5,1694,312.7,1,0
52.0,95,302.1,1421,310.6,2,0
36.1,100,297.5,1563,309.3,0,0
42.4,16,298.3,1486,309.2,0,0
49.9,124,300.7,1377,311.0,1,0
46.3,251,302.7,1477,312.4,1,1
47.1,149,298.6,1439,309.4,0,0
55.5,101,302.5,1356,310.9,0,1
58.7,213,303.8,1256,313.1,1,1
44.3,25,297.5,1403,308.4,2,0
44.1,165,298.0,1453,308.6,2,0
32.0,117,300.0,1554,309.7,1,0
38.2,74,299.5,1571,310.8,1,0
24.4,47,297.3,1896,308.2,1,0
53.9,207,298.1,1354,308.6,1,1
53.6,218,299.3,1384,308.6,1,1
51.8,90,303.7,1363,312.1,1,1
35.8,54,300.8,1511,310.5,2,0
31.0,209,298.2,1511,307.6,1,1
12.2,17,300.5,2633,310.5,1,1
35.5,217,303.3,1508,311.7,1,0
55.8,70,301.6,1362,310.1,1,1
31.6,175,299.7,1616,309.2,1,0
23.3,172,302.4,1923,310.3,1,0
51.0,32,298.9,1376,309.9,0,0
49.9,151,297.4,1382,308.7,2,0
22.2,111,300.7,1863,310.5,2,0
69.4,52,303.4,1337,312.2,1,1
55.2,86,297.6,1407,308.4,1,0
42.4,113,301.7,1517,311.2,1,0
60.7,191,299.2,1345,309.1,1,1
53.8,228,299.0,1371,310.4,1,1
23.4,225,299.6,1867,309.2,2,1
65.2,136,300.3,1381,311.2,2,1
37.5,83,296.4,1487,307.3,1,0
58.7,213,303.8,1256,313.1,1,1
64.4,177,301.0,1236,311.1,1,1
47.9,200,303.8,1420,312.8,2,0
68.2,187,302.6,1227,311.6,2,1
38.9,214,300.5,1524,311.8,1,1
46.4,150,300.0,1526,309.6,1,0
51.2,143,300.4,1367,309.7,2,0
43.5,37,298.2,1382,308.1,1,0
48.5,110,300.5,1416,309.8,2,0
32.6,177,299.3,1629,310.4,1,0
31.9,2,297.1,1583,308.4,1,0
48.5,180,301.9,1374,309.9,1,1
41.9,137,303.4,1564,311.6,1,0
69.1,153,297.0,1296,307.9,1,1
51.0,87,301.7,1348,311.3,1,0
23.0,242,300.6,1867,309.5,1,0
47.7,179,300.7,1419,311.9,1,0
32.2,12,300.8,1655,311.7,1,0
49.4,207,302.2,1381,311.2,1,0
27.7,42,297.3,1731,308.1,2,0
43.0,108,302.5,1454,310.2,1,0
47.8,40,298.9,1335,308.2,2,0
30.0,87,302.8,1721,311.1,1,0
33.1,209,300.4,1553,311.8,2,1
68.2,111,301.7,1284,309.8,2,1
42.9,148,300.1,1441,309.2,1,0
28.6,206,300.4,1681,309.9,1,0
59.9,24,302.9,1328,312.6,1,0
35.2,142,298.2,1592,308.9,2,0
40.9,152,301.6,1510,310.9,2,0
